gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-1.2774445836787656,0,0,-1.3132082400502028,-0.9946658255765961,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,1.1657772395230555,1,0,-1.4960059100684764,-0.509821566046399,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,1,1,-0.13727439951791576,1,0,-1.4876969250676457,-0.7675419120171572,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,1,0,-0.38159658183809786,1,0,0.7324638671542947,-0.1340832579988152,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,1.002895784642934,0,1,-0.19980424993890028,0.5107580630160954,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,1,1,1.6137012404433893,0,0,-0.6484894399837535,0.3794382633444425,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,0,1,0,1.369379058123207,0,1,-0.27126152094604356,0.6659461682890804,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,1.3286586944031769,1,1,0.6460504231456565,1.343303092313569,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,-0.9924020376385531,1,1,0.5064594751317021,-0.7302394122280147,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,1,0,1.5729808767233588,1,0,-1.329826210051864,-0.19538641998227285,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,-1.2774445836787656,1,1,-1.481049737066981,-0.9968938282251494,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,0,0,-0.8295205827584317,1,1,-1.5093002860698053,-0.9090311099163648,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,0,0,-0.3408762181180675,0,1,-0.47067716096597834,-0.4372239747950283,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
1,0,1,1,-0.055833672077855064,1,1,0.544680806135523,0.11735014980523353,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,0,-0.0965540357978854,1,1,0.8354952811645946,0.19561701512272478,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,1,1,0.5956921474426305,1,1,0.682609957149311,0.8062662162836017,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,0.880734693482843,1,1,1.437065795224731,1.5357275190792046,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,0.7178532386027215,1,1,0.9551446651765553,1.0887372451422475,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,0,0,0,1.6137012404433893,1,0,-1.479387940066815,-0.3145073536672933,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.13727439951791576,1,0,-1.3165318340505352,-0.6960914112383088,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.9109613101984924,0,1,-1.16863190103575,-0.8738683750471199,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,-0.5851984004382496,1,1,0.2787932861089434,-0.4296355301306492,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.6666391278783103,1,0,-1.4960059100684764,-0.8803538481033043,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1.6137012404433893,1,0,0.7258166791536301,1.7959626403166464,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,1.6137012404433893,1,0,1.476948923228718,2.470010649516551,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.35136996512244845,1,1,0.3303089931140931,0.40054913992528773,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False
1,1,1,0,1.3286586944031769,1,0,0.9850570111795457,1.69698196819726,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-0.7888002190384014,1,1,-0.3310862129520241,-0.6831645839902677,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-1.1552834925186746,1,0,0.35191235411625243,-0.8851848637471967,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.35136996512244845,1,0,0.00792037508186511,0.11119556823150756,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
0,0,0,0,0.3920903288424788,1,1,1.1379423351948288,0.8906214848783273,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False
1,0,1,0,0.758573602322752,1,1,0.9551446651765553,1.032287158234846,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,1,-0.015113308357824713,1,0,0.6294324531439953,0.15597621552420968,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,-0.9109613101984924,1,1,-1.4926823160681442,-0.9206343712345723,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.4100994218432374,0,1,-0.1732154979362424,0.8047882343286208,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,1.1657772395230555,1,0,1.6730409692483204,2.086110351568327,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,0,0.7178532386027215,1,0,1.6481140142458286,1.5491617132670155,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
1,1,1,0,-0.13727439951791576,0,1,-0.6567984249845842,-0.4637394122560272,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,1.002895784642934,1,1,0.8338334841644282,1.167202645349214,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.055833672077855064,0,1,-0.49560411596847015,-0.3351549821726969,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,0,1,0,0.5142514200025698,1,0,1.61321627724234,1.214365711315616,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1,0,1,1,1.1657772395230555,1,0,0.7756705891586139,1.4325334954165148,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,0.7178532386027215,1,0,-1.3248408190513656,-0.4784751129415076,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,1,0,0,-0.5444780367182193,1,1,1.3373579752147637,-0.12022993459989056,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
1,0,1,0,1.5729808767233588,1,1,-1.3464441800535252,-0.24124797945100576,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,0,1.002895784642934,1,1,-0.16656830993557784,0.5163611587857242,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0,1,1,0,-0.5037576729981889,1,0,1.4054916522215746,-0.047522046187700236,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,1,1,0,-0.46303730927815856,1,1,0.006258578081699082,-0.4147012945556939,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,-0.748079855318371,0,1,-0.3244390249513595,-0.6652302656410229,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.1145631287986442,1,0,-0.47233895796614456,-0.8978249183771073,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-1.0738427650786138,1,0,-0.3194536339508612,-0.863346025904943,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.9109613101984924,1,0,-0.4507355969639848,-0.7859835973061714,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,1,-1.2774445836787656,1,0,-1.3082228490497045,-0.9945996472801044,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,1.4508197855632678,1,0,-0.3427187919531868,0.6211875804285422,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.4223169455581282,1,1,0.3735157151184122,-0.21890177466898253,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,0,0,0,-0.5037576729981889,1,1,-0.6784017859867437,-0.5967577882043,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.10704778280226633,1,0,-0.11837619693076015,-0.11407535302616449,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,-0.38159658183809786,1,0,0.7324638671542947,-0.14954691994570396,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,1,0,0,-1.0738427650786138,1,1,0.8172155141627669,-0.7552989271661967,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.8295205827584317,1,0,-1.4976677070686424,-0.908589921273087,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-1.479387940066815,-0.9968717687929854,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.5729808767233588,1,0,0.37517751211857825,1.3926941609285244,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,1,1,0,0.10704778280226633,1,1,1.1977670272008092,0.5107801224482593,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,0.3106496014024181,1,1,0.32532360211359457,0.32470881214582464,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.38159658183809786,1,1,0.004596781081533054,-0.3396992251984588,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
0,0,0,0,-1.1552834925186746,1,1,0.8521132511662559,-0.8484559091943155,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1,0,1,1,1.4508197855632678,0,0,-0.14828854293375057,0.807038296409338,0,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,0,0,1,0.22920887396235737,1,1,0.5679459641378485,0.3802765217666702,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,0.7992939660427822,1,0,-1.328164413051698,-0.4635408773665523,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,-0.13727439951791576,1,0,0.358559542116917,-0.09942789006933973,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1,1,1,0.22920887396235737,1,0,1.2093996062019723,0.6450558860298741,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,1,0.6364125111626608,1,1,0.464914550127549,0.6188492806191694,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
